"PSP_STUDYID","STANDID","SPECIES","TREEID","DBH","BEST_BIOMASS","JENKINS_BIOMASS"
"HJRS","RS25","PSME","RS25000400004",158.5,17.6986,25.9296
"HJRS","RS25","PSME","RS25000400004",156.0,17.0576,24.9477
"HJRS","RS25","PSME","RS25000500002",187.5,25.988,39.0007
"HJRS","RS25","PSME","RS25000500002",186.5,25.6764,38.4971
"HJRS","RS25","PSME","RS25000500002",187.9,26.1132,39.2033
"HJRS","RS25","PSME","RS25000500004",186.8,25.7697,38.6478
"HJRS","RS25","PSME","RS25000500004",188.7,26.3644,39.6102
"HJRS","RS25","PSME","RS25000500004",190.4,26.9021,40.4832
"HJRS","RS25","PSME","RS25000500004",190.7,26.9975,40.6384
"HJRS","RS25","PSME","RS25000500004",192.4,27.5414,41.5247
"HJRS","RS25","PSME","RS25000500004",193.5,27.8961,42.1041
"HJRS","RS25","PSME","RS25000500007",165.6,19.5835,28.8411
"HJRS","RS25","PSME","RS25000500007",167.0,19.9663,29.4369
"HJRS","RS25","PSME","RS25000500007",167.6,20.1315,29.6945
"HJRS","RS25","PSME","RS25000500007",167.1,19.9938,29.4798
"HJRS","RS25","PSME","RS25000500007",167.4,20.0764,29.6085
"HJRS","RS25","PSME","RS25000500007",167.8,20.1867,29.7807
"HJRS","RS25","PSME","RS25000600010",159.5,17.9584,26.3286
"HJRS","RS25","PSME","RS25000600010",160.5,18.22,26.7312
"HJRS","RS25","PSME","RS25000600010",161.2,18.4042,27.0152
"HJRS","RS25","PSME","RS25000600010",161.2,18.4042,27.0152
"HJRS","RS25","PSME","RS25000600010",161.3,18.4306,27.056
"HJRS","RS25","PSME","RS25000600010",164.5,19.2853,28.3781
"HJRS","RS25","PSME","RS25000700012",156.3,17.1339,25.0643
"HJRS","RS25","PSME","RS25000700012",157.5,17.4408,25.5341
"HJRS","RS25","PSME","RS25000700012",158.1,17.5953,25.771
"HJRS","RS25","PSME","RS25000700012",157.5,17.4408,25.5341
"HJRS","RS25","PSME","RS25000700012",158.4,17.6728,25.8899
"HJRS","RS25","PSME","RS25000700012",158.0,17.5695,25.7314
"HJRS","RS25","PSME","RS25000700013",155.5,16.9308,24.754
"HJRS","RS25","PSME","RS25000700013",157.2,17.3638,25.4162
"HJRS","RS25","PSME","RS25000700013",158.1,17.5953,25.771
"HJRS","RS25","PSME","RS25000700013",159.0,17.8283,26.1286
"HJRS","RS25","PSME","RS25000700013",159.6,17.9844,26.3687
"HJRS","RS25","PSME","RS25000700013",160.5,18.22,26.7312
"HJRS","RS25","PSME","RS25000800025",153.4,16.4034,23.9502
"HJRS","RS25","PSME","RS25000800025",155.7,16.9814,24.8314
"HJRS","RS25","PSME","RS25000800025",155.2,16.8549,24.6382
"HJRS","RS25","PSME","RS25000800025",156.0,17.0576,24.9477
"HJRS","RS25","PSME","RS25000800025",157.0,17.3126,25.3378
"HJRS","RS25","PSME","RS25000900001",200.4,30.1707,45.8478
"HJRS","RS25","PSME","RS25000900001",203.6,31.2546,47.6483
"HJRS","RS25","PSME","RS25000900001",204.0,31.3914,47.8762
"HJRS","RS25","PSME","RS25000900001",204.4,31.5285,48.1048
"HJRS","RS25","PSME","RS25000900001",204.4,31.5285,48.1048
"HJRS","RS25","PSME","RS25000900001",206.0,32.0795,49.0256
"HJRS","RS25","PSME","RS25000900019",175.5,22.369,33.2101
"HJRS","RS25","PSME","RS25000900019",178.5,23.249,34.6064
"HJRS","RS25","PSME","RS25000900019",178.5,23.249,34.6064
"HJRS","RS25","PSME","RS25000900019",178.5,23.249,34.6064
"HJRS","RS25","PSME","RS25000900019",179.8,23.6354,35.222
"HJRS","RS25","PSME","RS25000900019",176.8,22.7483,33.811
"HJRS","RS25","PSME","RS25001000015",151.8,16.0072,23.3483
"HJRS","RS25","PSME","RS25001000015",155.0,16.8044,24.5612
"HJRS","RS25","PSME","RS25001000015",155.5,16.9308,24.754
"HJRS","RS25","PSME","RS25001000015",155.5,16.9308,24.754
"HJRS","RS25","PSME","RS25001000015",156.1,17.083,24.9865
"HJRS","RS25","PSME","RS25001000015",158.0,17.5695,25.7314
"HJRS","RS25","PSME","RS25001000017",159.7,18.0105,26.4088
"HJRS","RS25","PSME","RS25001000017",160.8,18.2988,26.8527
"HJRS","RS25","PSME","RS25001000017",162.3,18.6956,27.4651
"HJRS","RS25","PSME","RS25001000017",163.7,19.0698,28.044
"HJRS","RS25","PSME","RS25001000017",166.5,19.8292,29.2233
"HJRS","RS25","PSME","RS25001000017",169.0,20.5196,30.3006
"HJRS","RS25","PSME","RS25001000022",151.8,16.0072,23.3483
"HJRS","RS25","PSME","RS25001200004",157.6,17.4665,25.5735
"HJRS","RS25","PSME","RS25001200004",157.0,17.3126,25.3378
"HJRS","RS25","PSME","RS25001200004",157.0,17.3126,25.3378
"HJRS","RS25","PSME","RS25001200004",159.4,17.9323,26.2885
"HJRS","RS25","PSME","RS25001200004",162.3,18.6956,27.4651
"HJRS","RS25","PSME","RS25001200004",161.4,18.457,27.0967
"HJRS","RS25","PSME","RS25001200019",151.3,15.8844,23.162
"HJRS","RS25","PSME","RS25001200019",153.5,16.4283,23.9881
"HJRS","RS25","PSME","RS25001200019",155.5,16.9308,24.754
"HJRS","RS25","PSME","RS25001200019",158.9,17.8023,26.0888
"HJRS","RS25","PSME","RS25001200019",161.0,18.3515,26.9339
"HJRS","RS25","PSME","RS25001200019",163.4,18.9893,27.9194
"HJRS","RS25","PSME","RS25001300019",151.0,15.811,23.0507
"HJRS","RS25","PSME","RS25001400009",160.1,18.1151,26.5697
"HJRS","RS25","PSME","RS25001400009",162.5,18.7489,27.5474
"HJRS","RS25","PSME","RS25001400009",164.4,19.2583,28.3362
"HJRS","RS25","PSME","RS25001400009",164.5,19.2853,28.3781
"HJRS","RS25","PSME","RS25001400009",167.7,20.1591,29.7376
"HJRS","RS25","PSME","RS25001400009",167.8,20.1867,29.7807
"HJRS","RS25","PSME","RS25001600007",188.4,26.2701,39.4573
"HJRS","RS25","PSME","RS25001600007",189.0,26.4589,39.7634
"HJRS","RS25","PSME","RS25001600007",189.8,26.7117,40.1738
"HJRS","RS25","PSME","RS25001700006",169.2,20.5753,30.3878
"HJRS","RS25","PSME","RS25001700014",155.3,16.8802,24.6768
"HJRS","RS25","PSME","RS25001700014",155.6,16.9561,24.7927
"HJRS","RS25","PSME","RS25001700014",156.5,17.1848,25.1423
"HJRS","RS25","PSME","RS25001700014",157.3,17.3894,25.4555
"HJRS","RS25","PSME","RS25001700014",158.5,17.6986,25.9296
"HJRS","RS25","PSME","RS25001700014",160.7,18.2725,26.8122
"HJRS","RS25","PSME","RS25001800020",195.4,28.5139,43.1162
"HJRS","RS25","PSME","RS25001800020",195.4,28.5139,43.1162
"HJRS","RS25","PSME","RS25001800020",200.2,30.1036,45.7367
"HJRS","RS25","PSME","RS25001800021",206.9,32.3915,49.5481
"HJRS","RS25","PSME","RS25001800021",209.7,33.3714,51.1946
"HJRS","RS25","PSME","RS25001800021",217.5,36.174,55.9499
"HJRS","RS27","PSME","RS27000200012",167.7,20.1591,29.7376
"HJRS","RS27","PSME","RS27000200012",165.9,19.6652,28.9682
"HJRS","RS27","PSME","RS27000200012",165.7,19.6107,28.8835
"HJRS","RS27","PSME","RS27000200012",167.5,20.1039,29.6515
"HJRS","RS27","PSME","RS27000200012",165.8,19.638,28.9258
"HJRS","RS27","PSME","RS27000200012",166.0,19.6925,29.0106
"HJRS","RS27","PSME","RS27000200012",166.4,19.8018,29.1807
"HJRS","RS27","THPL","RS27000700001",161.8,9.0845,24.2989
"HJRS","RS27","THPL","RS27000700001",162.2,9.1357,24.4473
"HJRS","RS27","THPL","RS27000700001",157.4,8.5304,22.7018
"HJRS","RS27","THPL","RS27000700001",157.4,8.5304,22.7018
"HJRS","RS27","THPL","RS27000700001",157.5,8.5428,22.7373
"HJRS","RS27","THPL","RS27000700001",158.0,8.605,22.9157
"HJRS","RS27","THPL","RS27000700001",157.9,8.5925,22.88
"HJRS","RS27","PSME","RS27000700015",153.0,16.3039,23.7989
"HJRS","RS27","PSME","RS27000700015",153.7,16.4782,24.0641
"HJRS","RS27","PSME","RS27000700015",151.4,15.909,23.1992
"HJRS","RS27","PSME","RS27000700015",152.0,16.0565,23.423
"HJRS","RS27","PSME","RS27000700015",152.6,16.2047,23.6481
"HJRS","RS27","PSME","RS27000700015",153.0,16.3039,23.7989
"HJRS","RS27","PSME","RS27000700015",153.0,16.3039,23.7989
"HJRS","RS27","PSME","RS27001100013",172.1,21.3918,31.6686
"HJRS","RS27","PSME","RS27001100013",173.2,21.7056,32.1626
"HJRS","RS27","PSME","RS27001100013",166.4,19.8018,29.1807
"HJRS","RS27","PSME","RS27001100013",166.5,19.8292,29.2233
"HJRS","RS27","PSME","RS27001100013",168.1,20.2697,29.9101
"HJRS","RS27","PSME","RS27001100013",169.3,20.6032,30.4315
"HJRS","RS27","PSME","RS27001100013",169.5,20.659,30.5189
"HJRS","RS27","PSME","RS27001500011",162.9,18.8555,27.7123
"HJRS","RS27","PSME","RS27001500011",161.0,18.3515,26.9339
"HJRS","RS27","PSME","RS27001500011",158.0,17.5695,25.7314
"HJRS","RS27","PSME","RS27001500011",159.0,17.8283,26.1286
"HJRS","RS27","PSME","RS27001500011",159.2,17.8802,26.2085
"HJRS","RS27","PSME","RS27001500011",159.5,17.9584,26.3286
"HJRS","RS27","PSME","RS27001500011",162.0,18.6159,27.342
"HJRS","RS27","PSME","RS27001500016",150.2,15.6159,22.7554
"HJRS","RS27","PSME","RS27001500016",150.5,15.6889,22.8659
"HJRS","RS27","PSME","RS27001700002",156.6,17.2103,25.1813
"HJRS","RS27","PSME","RS27001700002",158.0,17.5695,25.7314
"HJRS","RS27","PSME","RS27001700002",150.9,15.7865,23.0137
"HJRS","RS27","PSME","RS27001700002",152.7,16.2295,23.6857
"HJRS","RS27","PSME","RS27001700002",155.0,16.8044,24.5612
"HJRS","RS27","PSME","RS27002200011",159.0,17.8283,26.1286
"HJRS","RS27","PSME","RS27002200011",157.8,17.5179,25.6524
"HJRS","RS27","PSME","RS27002200011",153.3,16.3785,23.9123
"HJRS","RS27","PSME","RS27002200011",154.2,16.6033,24.2546
"HJRS","RS27","PSME","RS27002200011",154.2,16.6033,24.2546
"HJRS","RS27","PSME","RS27002200011",154.6,16.7037,24.4076
"HJRS","RS27","PSME","RS27002200011",155.1,16.8297,24.5997
"HJRS","RS28","PSME","RS28000100010",150.2,15.6159,22.7554
"HJRS","RS28","PSME","RS28000100010",150.7,15.7377,22.9397
"HJRS","RS28","PSME","RS28000100010",150.7,15.7377,22.9397
"HJRS","RS28","PSME","RS28000100016",180.1,23.7251,35.365
"HJRS","RS28","PSME","RS28000100016",183.3,24.6914,36.9114
"HJRS","RS28","PSME","RS28000100016",183.6,24.7829,37.0584
"HJRS","RS28","PSME","RS28000100016",179.0,23.3972,34.8424
"HJRS","RS28","PSME","RS28000100016",179.5,23.546,35.0794
"HJRS","RS28","PSME","RS28000100016",179.5,23.546,35.0794
"HJRS","RS28","PSME","RS28000200014",168.6,20.4083,30.1267
"HJRS","RS28","PSME","RS28000200014",170.6,20.9675,31.0022
"HJRS","RS28","PSME","RS28000200014",172.4,21.4772,31.8028
"HJRS","RS28","PSME","RS28000200014",167.3,20.0488,29.5656
"HJRS","RS28","PSME","RS28000200014",167.5,20.1039,29.6515
"HJRS","RS28","PSME","RS28000200014",166.8,19.9114,29.3514
"HJRS","RS28","PSME","RS28000200022",157.7,17.4922,25.6129
"HJRS","RS28","PSME","RS28000200022",159.8,18.0367,26.449
"HJRS","RS28","PSME","RS28000200022",161.4,18.457,27.0967
"HJRS","RS28","PSME","RS28000200022",154.7,16.7289,24.4459
"HJRS","RS28","PSME","RS28000200022",154.9,16.7792,24.5227
"HJRS","RS28","PSME","RS28000200022",156.4,17.1593,25.1033
"HJRS","RS28","PSME","RS28000300002",154.9,16.7792,24.5227
"HJRS","RS28","PSME","RS28000300002",153.4,16.4034,23.9502
"HJRS","RS28","PSME","RS28000300002",152.2,16.1058,23.4979
"HJRS","RS28","PSME","RS28000300002",153.0,16.3039,23.7989
"HJRS","RS28","PSME","RS28000300002",152.2,16.1058,23.4979
"HJRS","RS28","PSME","RS28000400008",159.1,17.8542,26.1686
"HJRS","RS28","PSME","RS28000400008",159.8,18.0367,26.449
"HJRS","RS28","PSME","RS28000400008",159.9,18.0628,26.4892
"HJRS","RS28","PSME","RS28000400008",160.0,18.0889,26.5295
"HJRS","RS28","PSME","RS28000400008",160.5,18.22,26.7312
"HJRS","RS28","PSME","RS28000400008",160.9,18.3252,26.8933
"HJRS","RS28","PSME","RS28000400011",163.1,18.909,27.795
"HJRS","RS28","PSME","RS28000400011",163.7,19.0698,28.044
"HJRS","RS28","PSME","RS28000400011",164.4,19.2583,28.3362
"HJRS","RS28","PSME","RS28000400011",159.2,17.8802,26.2085
"HJRS","RS28","PSME","RS28000400011",161.0,18.3515,26.9339
"HJRS","RS28","PSME","RS28000400011",162.2,18.6691,27.424
"HJRS","RS28","PSME","RS28000500010",156.7,17.2359,25.2204
"HJRS","RS28","PSME","RS28000500010",157.8,17.5179,25.6524
"HJRS","RS28","PSME","RS28000500010",159.6,17.9844,26.3687
"HJRS","RS28","PSME","RS28000500010",155.2,16.8549,24.6382
"HJRS","RS28","PSME","RS28000500010",157.4,17.4151,25.4948
"HJRS","RS28","PSME","RS28000500010",156.5,17.1848,25.1423
"HJRS","RS28","PSME","RS28000600004",150.5,15.6889,22.8659
"HJRS","RS28","PSME","RS28000600004",151.1,15.8354,23.0878
"HJRS","RS28","PSME","RS28000600004",150.9,15.7865,23.0137
"HJRS","RS28","PSME","RS28000600004",151.5,15.9335,23.2364
"HJRS","RS28","PSME","RS28000600004",153.2,16.3536,23.8745
"HJRS","RS28","PSME","RS28000600004",150.9,15.7865,23.0137
"HJRS","RS28","PSME","RS28000600011",178.2,23.1602,34.4652
"HJRS","RS28","PSME","RS28000600011",175.4,22.34,33.1641
"HJRS","RS28","PSME","RS28000600011",175.4,22.34,33.1641
"HJRS","RS28","PSME","RS28000600011",175.4,22.34,33.1641
"HJRS","RS28","PSME","RS28000700006",153.0,16.3039,23.7989
"HJRS","RS28","PSME","RS28000700006",155.7,16.9814,24.8314
"HJRS","RS28","PSME","RS28000700006",151.3,15.8844,23.162
"HJRS","RS28","PSME","RS28000700006",151.4,15.909,23.1992
"HJRS","RS28","PSME","RS28000800014",151.5,15.9335,23.2364
"HJRS","RS28","PSME","RS28000800014",152.5,16.18,23.6105
"HJRS","RS28","PSME","RS28000800014",152.8,16.2543,23.7234
"HJRS","RS28","PSME","RS28000800014",150.4,15.6646,22.829
"HJRS","RS28","PSME","RS28000800016",181.8,24.2361,36.1816
"HJRS","RS28","PSME","RS28000800016",182.4,24.4177,36.4725
"HJRS","RS28","PSME","RS28000800016",183.2,24.6609,36.8625
"HJRS","RS28","PSME","RS28000800016",178.8,23.3379,34.7479
"HJRS","RS28","PSME","RS28000800016",181.6,24.1757,36.085
"HJRS","RS28","PSME","RS28000800016",180.0,23.6952,35.3173
"HJRS","RS28","PSME","RS28000900008",165.4,19.5291,28.7566
"HJRS","RS28","PSME","RS28000900008",162.9,18.8555,27.7123
"HJRS","RS28","PSME","RS28000900008",175.5,22.369,33.2101
"HJRS","RS28","PSME","RS28000900008",153.3,16.3785,23.9123
"HJRS","RS28","PSME","RS28000900008",160.5,18.22,26.7312
"HJRS","RS28","PSME","RS28000900008",159.3,17.9063,26.2485
"HJRS","RS28","PSME","RS28001100014",150.4,15.6646,22.829
"HJRS","RS28","PSME","RS28001100014",151.5,15.9335,23.2364
"HJRS","RS28","PSME","RS28001100014",152.8,16.2543,23.7234
"HJRS","RS28","PSME","RS28001200013",162.0,18.6159,27.342
"HJRS","RS28","PSME","RS28001200013",163.5,19.0161,27.9609
"HJRS","RS28","PSME","RS28001200013",164.3,19.2313,28.2943
"HJRS","RS28","PSME","RS28001200013",165.2,19.4748,28.6722
"HJRS","RS28","PSME","RS28001200013",160.0,18.0889,26.5295
"HJRS","RS28","PSME","RS28001200013",162.3,18.6956,27.4651
"HJRS","RS28","PSME","RS28001300005",158.3,17.6469,25.8502
"HJRS","RS28","PSME","RS28001300005",158.6,17.7245,25.9693
"HJRS","RS28","PSME","RS28001300005",160.5,18.22,26.7312
"HJRS","RS28","PSME","RS28001300005",161.2,18.4042,27.0152
"HJRS","RS28","PSME","RS28001300005",153.8,16.5032,24.1021
"HJRS","RS28","PSME","RS28001300005",153.9,16.5282,24.1402
"HJRS","RS28","PSME","RS28001300006",161.7,18.5364,27.2192
"HJRS","RS28","PSME","RS28001300006",163.0,18.8823,27.7537
"HJRS","RS28","PSME","RS28001300006",165.5,19.5563,28.7989
"HJRS","RS28","PSME","RS28001300006",167.1,19.9938,29.4798
"HJRS","RS28","PSME","RS28001300006",160.0,18.0889,26.5295
"HJRS","RS28","PSME","RS28001300006",161.9,18.5894,27.301
"HJRS","RS28","PSME","RS28001400003",153.8,16.5032,24.1021
"HJRS","RS28","PSME","RS28001400003",155.1,16.8297,24.5997
"HJRS","RS28","PSME","RS28001400003",158.4,17.6728,25.8899
"HJRS","RS28","PSME","RS28001400003",161.0,18.3515,26.9339
"HJRS","RS28","PSME","RS28001400003",151.8,16.0072,23.3483
"HJRS","RS28","PSME","RS28001400003",152.5,16.18,23.6105
"HJRS","RS28","TSHE","RS28001400007",151.5,15.2597,20.6611
"HJRS","RS28","TSHE","RS28001400007",153.9,15.7998,21.4773
"HJRS","RS28","TSHE","RS28001400007",155.5,16.1647,22.032
"HJRS","RS28","TSHE","RS28001400007",158.2,16.7892,22.9873
"HJRS","RS28","TSHE","RS28001400007",151.0,15.1483,20.4934
"HJRS","RS28","TSHE","RS28001400007",151.1,15.1706,20.5268
"HJRS","RS28","PSME","RS28001500015",156.6,17.2103,25.1813
"HJRS","RS28","PSME","RS28001500015",159.3,17.9063,26.2485
"HJRS","RS28","PSME","RS28001500015",165.0,19.4205,28.588
"HJRS","RS28","PSME","RS28001500015",168.3,20.3251,29.9967
"HJRS","RS28","PSME","RS28001500015",152.7,16.2295,23.6857
"HJRS","RS28","PSME","RS28001500015",156.5,17.1848,25.1423
"HJRS","RS28","PSME","RS28001600005",219.5,36.9098,57.2095
"HJRS","RS28","PSME","RS28001600005",219.6,36.9468,57.273
"HJRS","RS28","PSME","RS28001600005",221.3,37.5781,58.3574
"HJRS","RS28","PSME","RS28001600005",221.9,37.8021,58.7431
"HJRS","RS28","PSME","RS28001600005",218.2,36.4307,56.3889
"HJRS","RS28","PSME","RS28001600005",218.4,36.5042,56.5147
"HJRS","RS29","THPL","RS29000100004",150.3,7.6726,20.26
"HJRS","RS29","THPL","RS29000100004",151.2,7.7789,20.5603
"HJRS","RS29","THPL","RS29000100004",152.2,7.8978,20.8972
"HJRS","RS29","THPL","RS29000100004",154.9,8.2233,21.823
"HJRS","RS29","PSME","RS29000200004",150.2,15.6159,22.7554
"HJRS","RS29","PSME","RS29000200004",151.7,15.9826,23.311
"HJRS","RS29","THPL","RS29000300013",153.1,8.0056,21.2032
"HJRS","RS29","THPL","RS29000300013",151.1,7.767,20.5268
"HJRS","RS29","THPL","RS29000300013",152.2,7.8978,20.8972
"HJRS","RS29","THPL","RS29000300013",153.8,8.0899,21.4429
"HJRS","RS29","PSME","RS29000300033",154.7,16.7289,24.4459
"HJRS","RS29","PSME","RS29000300033",153.5,16.4283,23.9881
"HJRS","RS29","PSME","RS29000400002",150.8,15.7621,22.9767
"HJRS","RS29","PSME","RS29000400002",151.0,15.811,23.0507
"HJRS","RS29","PSME","RS29000500002",152.1,16.0812,23.4605
"HJRS","RS29","PSME","RS29000500002",152.3,16.1305,23.5354
"HJRS","RS29","PSME","RS29000500002",152.6,16.2047,23.6481
"HJRS","RS29","PSME","RS29000500002",153.5,16.4283,23.9881
"HJRS","RS29","PSME","RS29000500002",155.9,17.0322,24.9089
"HJRS","RS29","PSME","RS29000500002",157.5,17.4408,25.5341
"HJRS","RS29","PSME","RS29000500004",161.8,18.5629,27.2601
"HJRS","RS29","PSME","RS29000500004",162.8,18.8289,27.6711
"HJRS","RS29","PSME","RS29000500004",164.9,19.3935,28.5459
"HJRS","RS29","PSME","RS29000500004",165.3,19.5019,28.7144
"HJRS","RS29","PSME","RS29000500007",157.7,17.4922,25.6129
"HJRS","RS29","PSME","RS29000500007",160.1,18.1151,26.5697
"HJRS","RS29","PSME","RS29000500007",161.9,18.5894,27.301
"HJRS","RS29","PSME","RS29000500007",165.0,19.4205,28.588
"HJRS","RS29","PSME","RS29000500007",171.0,21.0803,31.1791
"HJRS","RS29","PSME","RS29000500007",168.1,20.2697,29.9101
"HJRS","RS29","PSME","RS29000600008",150.7,15.7377,22.9397
"HJRS","RS29","THPL","RS29000700003",203.3,15.1346,42.6861
"HJRS","RS29","THPL","RS29000700003",202.4,14.9879,42.221
"HJRS","RS29","THPL","RS29000700003",207.0,15.7448,44.6302
"HJRS","RS29","THPL","RS29000700003",207.0,15.7448,44.6302
"HJRS","RS29","THPL","RS29000700003",207.7,15.8616,45.0039
"HJRS","RS29","THPL","RS29000700003",209.1,16.0962,45.7567
"HJRS","RS29","PSME","RS29000800003",150.4,15.6646,22.829
"HJRS","RS29","PSME","RS29000800003",153.8,16.5032,24.1021
"HJRS","RS29","PSME","RS29000800003",159.4,17.9323,26.2885
"HJRS","RS29","PSME","RS29000800005",150.3,15.6403,22.7922
"HJRS","RS29","PSME","RS29000800005",151.8,16.0072,23.3483
"HJRS","RS29","PSME","RS29000800005",152.1,16.0812,23.4605
"HJRS","RS29","PSME","RS29000800005",154.5,16.6786,24.3693
"HJRS","RS29","PSME","RS29000800005",155.4,16.9055,24.7154
"HJRS","RS29","PSME","RS29000800010",167.9,20.2144,29.8238
"HJRS","RS29","PSME","RS29000800010",169.0,20.5196,30.3006
"HJRS","RS29","PSME","RS29000800010",170.4,20.9113,30.914
"HJRS","RS29","PSME","RS29000800010",171.5,21.2216,31.401
"HJRS","RS29","PSME","RS29000800010",172.7,21.5627,31.9375
"HJRS","RS29","PSME","RS29000800010",173.5,21.7916,32.2981
"HJRS","RS29","PSME","RS29000900006",174.3,22.0217,32.6611
"HJRS","RS29","PSME","RS29000900006",178.0,23.1012,34.3713
"HJRS","RS29","PSME","RS29000900006",182.0,24.2965,36.2785
"HJRS","RS29","PSME","RS29000900006",182.0,24.2965,36.2785
"HJRS","RS29","PSME","RS29000900006",188.2,26.2073,39.3556
"HJRS","RS29","PSME","RS29000900006",192.3,27.5093,41.4722
"HJRS","RS29","PSME","RS29001000002",177.1,22.8363,33.9505
"HJRS","RS29","PSME","RS29001000002",174.8,22.1661,32.8892
"HJRS","RS29","PSME","RS29001000002",175.2,22.2819,33.0724
"HJRS","RS29","PSME","RS29001000002",178.5,23.249,34.6064
"HJRS","RS29","PSME","RS29001000002",180.3,23.7849,35.4605
"HJRS","RS29","PSME","RS29001000002",181.1,24.025,35.844
"HJRS","RS29","PSME","RS29001000007",194.3,28.1554,42.5285
"HJRS","RS29","PSME","RS29001000007",196.0,28.7103,43.4388
"HJRS","RS29","PSME","RS29001000007",197.5,29.2043,44.2514
"HJRS","RS29","PSME","RS29001000007",200.3,30.1372,45.7922
"HJRS","RS29","PSME","RS29001000007",201.0,30.3726,46.1823
"HJRS","RS29","PSME","RS29001000007",203.6,31.2546,47.6483
"HJRS","RS29","THPL","RS29001100001",193.9,13.6357,37.9775
"HJRS","RS29","THPL","RS29001100001",194.7,13.7604,38.3655
"HJRS","RS29","THPL","RS29001100001",195.5,13.8856,38.7558
"HJRS","RS29","THPL","RS29001100001",196.5,14.0429,39.2471
"HJRS","RS29","THPL","RS29001100001",196.6,14.0587,39.2964
"HJRS","RS29","THPL","RS29001100001",197.5,14.201,39.742
"HJRS","RS29","PSME","RS29001100003",150.9,15.7865,23.0137
"HJRS","RS29","PSME","RS29001100003",153.1,16.3288,23.8367
"HJRS","RS29","PSME","RS29001100003",155.5,16.9308,24.754
"HJRS","RS29","PSME","RS29001100003",156.0,17.0576,24.9477
"HJRS","RS29","PSME","RS29001100003",156.5,17.1848,25.1423
"HJRS","RS29","PSME","RS29001100003",159.2,17.8802,26.2085
"HJRS","RS29","PSME","RS29001100007",165.0,19.4205,28.588
"HJRS","RS29","PSME","RS29001100007",165.7,19.6107,28.8835
"HJRS","RS29","PSME","RS29001100007",168.2,20.2974,29.9534
"HJRS","RS29","PSME","RS29001100007",170.3,20.8832,30.8699
"HJRS","RS29","PSME","RS29001100007",171.0,21.0803,31.1791
"HJRS","RS29","PSME","RS29001100007",175.3,22.3109,33.1182
